id,state_id,name
"10007010","10","Chuchucaruana"
"10007020","10","Colpes"
"10007030","10","El Bolsón"
"10007040","10","El Rodeo"
"10007050","10","Huaycama"
"10007055","10","Isla Larga"
"10007060","10","La Puerta"
"10007070","10","Las Chacritas"
"10007080","10","Las Juntas"
"10007090","10","Los Castillos"
"10007100","10","Los Talas"
"10007110","10","Los Varela"
"10007120","10","Singuil"
"10014010","10","Ancasti"
"10014020","10","Anquincila"
"10014030","10","La Candelaria"
"10014040","10","La Majada"
"10014050","10","Yerba Buena"
"10021010","10","Amanao"
"10021020","10","Andalgalá"
"10021030","10","Chaquiago"
"10021040","10","Choya"
"10021050","10","El Alamito"
"10021060","10","El Lindero"
"10021070","10","El Potrero"
"10028010","10","Antofagasta de la Sierra"
"10028030","10","El Peñón"
"10028040","10","Los Nacimientos"
"10035010","10","Barranca Larga"
"10035020","10","Belén"
"10035030","10","Cóndor Huasi"
"10035040","10","Corral Quemado"
"10035050","10","El Durazno"
"10035055","10","El Eje"
"10035060","10","Farallón Negro"
"10035070","10","Hualfín"
"10035080","10","Jacipunco"
"10035085","10","La Ciénaga"
"10035095","10","Laguna Blanca"
"10035090","10","La Puntilla"
"10035097","10","Las Barrancas"
"10035100","10","Las Juntas"
"10035092","10","La Toma"
"10035110","10","Londres"
"10035120","10","Los Nacimientos"
"10035125","10","Pozo de Piedra"
"10035130","10","Puerta de Corral Quemado"
"10035140","10","Puerta de San José"
"10035145","10","San Fernando"
"10035147","10","Soledad"
"10035150","10","Villa Vil"
"10042030","10","Capayán"
"10042040","10","Chumbicha"
"10042050","10","Colonia del Valle"
"10042060","10","Colonia Nueva Coneta"
"10042070","10","Concepción"
"10042080","10","Coneta"
"10042090","10","El Bañado"
"10042100","10","Huillapima"
"10042105","10","Las Palmas"
"10042110","10","Los Angeles"
"10042120","10","Miraflores"
"10042130","10","San Martín"
"10042140","10","San Pablo"
"10042150","10","San Pedro"
"10049050","10","La Estancita"
"10049030","10","San Fernando del Valle de Catamarca"
"10056020","10","Guayamba"
"10056030","10","Infanzón"
"10056040","10","Los Corrales"
"10056050","10","Tapso"
"10056060","10","Vilismán"
"10056010","10","Villa Concepcion del Alto"
"10063020","10","Pomancillo Este"
"10063030","10","Pomancillo Oeste"
"10063040","10","San José"
"10063050","10","Villa Las Pirquitas"
"10070010","10","Casa de Piedra"
"10070020","10","El Aybal"
"10070030","10","El Bañado"
"10070040","10","El Divisadero"
"10070050","10","El Quimilo"
"10070060","10","Esquiú"
"10070070","10","Icaño"
"10070080","10","La Dorada"
"10070090","10","La Guardia"
"10070100","10","Las Esquinas"
"10070110","10","Las Palmitas"
"10070120","10","Quirós"
"10070130","10","Ramblones"
"10070140","10","Recreo"
"10070150","10","San Antonio"
"10077010","10","Amadores"
"10077040","10","La Higuera"
"10077050","10","La Merced"
"10077070","10","Las Lajas"
"10077060","10","La Viña"
"10077080","10","Monte Potrero"
"10077090","10","Palo Labrado"
"10077100","10","San Antonio"
"10077110","10","Villa de Balcozna"
"10084020","10","Colana"
"10084030","10","Colpes"
"10084040","10","El Pajonal"
"10084060","10","Mutquin"
"10084070","10","Pomán"
"10084080","10","Rincón"
"10084090","10","San Miguel"
"10084100","10","Saujil"
"10084110","10","Siján"
"10091010","10","Andalhualá"
"10091030","10","Chañar Punco"
"10091040","10","El Cajón"
"10091050","10","El Desmonte"
"10091060","10","El Puesto"
"10091070","10","Famatanca"
"10091080","10","Fuerte Quemado"
"10091090","10","La Hoyada"
"10091110","10","Las Mojarras"
"10091130","10","Punta de Balasto"
"10091140","10","San José"
"10091150","10","Santa María"
"10091160","10","Yapes"
"10098010","10","Alijilán"
"10098015","10","Ampolla"
"10098020","10","Bañado de Ovanta"
"10098030","10","Las Cañas"
"10098035","10","Las Tunas"
"10098040","10","Lavalle"
"10098050","10","Los Altos"
"10098060","10","Manantiales"
"10098065","10","Monte Redondo"
"10098070","10","San Pedro"
"10105010","10","Anillaco"
"10105050","10","Copacabana"
"10105090","10","El Puesto"
"10105100","10","El Salado"
"10105110","10","Fiambalá"
"10105130","10","Medanitos"
"10105140","10","Palo Blanco"
"10105160","10","Saujil"
"10105180","10","Tinogasta"
"10112010","10","El Portezuelo"
"10112020","10","Huaycama"
"10112027","10","Las Esquinas"
"10112030","10","Las Tejas"
"10112040","10","San Isidro"
"10112050","10","Santa Cruz"
"06007010","06","Carhué"
"06007020","06","Colonia San Miguel Arcángel"
"06007030","06","Delfín Huergo"
"06007040","06","Espartillar"
"06007050","06","Esteban Agustín Gascón"
"06007060","06","La Pala"
"06007070","06","Maza"
"06007080","06","Rivera"
"06007100","06","Villa Margarita"
"06014010","06","Adolfo Gonzales Chaves"
"06014020","06","De La Garma"
"06014030","06","Juan E. Barra"
"06014040","06","Vásquez"
"06021010","06","Alberti"
"06021020","06","Coronel Seguí"
"06021030","06","Mechita"
"06021040","06","Pla"
"06021050","06","Achupallas"
"06021060","06","Villa María"
"06021070","06","Villa Ortiz"
"06028010","06","Almirante Brown"
"06035010","06","Avellaneda"
"06042010","06","Ayacucho"
"06042020","06","La Constancia"
"06042030","06","Solanet"
"06042040","06","Udaquiola"
"06049010","06","Ariel"
"06049020","06","Azul"
"06049030","06","Cacharí"
"06049040","06","Chillar"
"06049050","06","16 de Julio"
"06056010","06","Bahía Blanca"
"06056020","06","Cabildo"
"06056030","06","General Daniel Cerri"
"06063010","06","Balcarce"
"06063020","06","Los Pinos"
"06063030","06","Napaleofú"
"06063040","06","Ramos Otero"
"06063050","06","San Agustín"
"06063060","06","Villa Laguna La Brava"
"06070010","06","Baradero"
"06070020","06","Irineo Portela"
"06070030","06","Santa Coloma"
"06070040","06","Villa Alsina"
"06077010","06","Arrecifes"
"06077020","06","Todd"
"06077030","06","Viña"
"06084010","06","Barker"
"06084020","06","Benito Juárez"
"06084030","06","López"
"06084040","06","Tedín Uriburu"
"06084050","06","Villa Cacique"
"06091010","06","Berazategui"
"06098010","06","Berisso"
"06105010","06","Hale"
"06105020","06","Juan F. Ibarra"
"06105040","06","Paula"
"06105050","06","Pirovano"
"06105060","06","San Carlos de Bolívar"
"06105070","06","Urdampilleta"
"06105080","06","Villa Lynch Pueyrredón"
"06112010","06","Asamblea"
"06112020","06","Bragado"
"06112030","06","Comodoro Py"
"06112040","06","Eduardo O'Brien"
"06112050","06","Irala"
"06112070","06","La Limpia"
"06112060","06","Juan F. Salaberry"
"06112080","06","Mechita"
"06112090","06","Olascoaga"
"06112100","06","Warnes"
"06119010","06","Altamirano"
"06119130","06","Barrio El Mirador"
"06119020","06","Barrio Las Golondrinas"
"06119030","06","Barrio Los Bosquecitos"
"06119040","06","Barrio Parque Las Acacias"
"06119110","06","Campos de Roca"
"06119050","06","Coronel Brandsen"
"06119140","06","Club de Campo Las Malvinas"
"06119060","06","Gómez"
"06119070","06","Jeppener"
"06119080","06","Oliden"
"06119120","06","Posada de los Lagos"
"06119090","06","Samborombón"
"06126010","06","Barrio Los Pioneros (Barrio Tavella)"
"06126020","06","Campana"
"06134010","06","Alejandro Petión"
"06134020","06","Barrio El Taladro"
"06134040","06","Cañuelas"
"06134060","06","Gobernador Udaondo"
"06134070","06","Máximo Paz"
"06134030","06","Barrio San Esteban - Barrio Los Pozos"
"06134080","06","Uribelarrea"
"06140010","06","Capitán Sarmiento"
"06140020","06","La Luisa"
"06147010","06","Bellocq"
"06147020","06","Cadret"
"06147030","06","Carlos Casares"
"06147040","06","Colonia Mauricio"
"06147050","06","Hortensia"
"06147060","06","La Sofía"
"06147070","06","Mauricio Hirsch"
"06147080","06","Moctezuma"
"06147090","06","Ordoqui"
"06147100","06","Santo Tomás"
"06147110","06","Smith"
"06154010","06","Carlos Tejedor"
"06154020","06","Colonia Seré"
"06154030","06","Curarú"
"06154040","06","Timote"
"06154050","06","Tres Algarrobos"
"06161010","06","Carmen de Areco"
"06161020","06","Pueblo Gouin"
"06161030","06","Tres Sargentos"
"06168010","06","Castelli"
"06168020","06","Centro Guerrero"
"06168030","06","Cerro de la Gloria"
"06175010","06","Colón"
"06175040","06","Villa Manuel Pomar"
"06175020","06","Pearson"
"06175030","06","Sarasa"
"06182010","06","Bajo Hondo"
"06182020","06","Pehuen Co"
"06182060","06","Pago Chico"
"06182030","06","Punta Alta"
"06182050","06","Villa General Arias"
"06189010","06","Aparicio"
"06189020","06","Marisol"
"06189030","06","Coronel Dorrego"
"06189040","06","El Perdido"
"06189050","06","Faro"
"06189060","06","Irene"
"06189070","06","Oriente"
"06189080","06","Paraje La Ruta"
"06189090","06","San Román"
"06196010","06","Coronel Pringles"
"06196020","06","El Divisorio"
"06196030","06","El Pensamiento"
"06196040","06","Indio Rico"
"06196050","06","Lartigau"
"06203010","06","Cascada"
"06203020","06","Coronel Suárez"
"06203030","06","Curamalal"
"06203040","06","D'Orbigny"
"06203050","06","Huanguelén"
"06203060","06","Pasman"
"06203070","06","San José"
"06203080","06","Santa María"
"06203090","06","Santa Trinidad"
"06203100","06","Villa La Arcadia"
"06210050","06","Castilla"
"06210010","06","Chacabuco"
"06210020","06","Los Ángeles"
"06210030","06","O'Higgins"
"06210040","06","Rawson"
"06218030","06","Barrio Lomas Altas"
"06218010","06","Chascomús"
"06218060","06","Laguna Vitel"
"06218040","06","Villa Parque Girado"
"06224080","06","Benítez"
"06224010","06","Chivilcoy"
"06224020","06","Emilio Ayarza"
"06224030","06","Gorostiaga"
"06224040","06","La Rica"
"06224050","06","Moquehuá"
"06224060","06","Ramón Biaus"
"06224070","06","San Sebastián"
"06231010","06","Andant"
"06231020","06","Arboledas"
"06231030","06","Daireaux"
"06231040","06","La Larga"
"06231050","06","Salazar"
"06238010","06","Dolores"
"06238020","06","Sevigné"
"06245010","06","Ensenada"
"06252010","06","Escobar"
"06260010","06","Esteban Echeverría"
"06266010","06","Arroyo de la Cruz"
"06266050","06","Capilla del Señor"
"06266060","06","Diego Gaynor"
"06266070","06","Los Cardales"
"06266080","06","Parada Orlando"
"06266100","06","Parada Robles - Pavón"
"06270010","06","Ezeiza"
"06274010","06","Florencio Varela"
"06277010","06","Blaquier"
"06277020","06","Florentino Ameghino"
"06277030","06","Porvenir"
"06280050","06","Centinela del Mar"
"06280010","06","Comandante Nicanor Otamendi"
"06280020","06","Mar del Sur"
"06280030","06","Mechongué"
"06280040","06","Miramar"
"06287010","06","General Alvear"
"06294010","06","Arribeños"
"06294020","06","Ascensión"
"06294030","06","Estación Arenales"
"06294040","06","Ferré"
"06294050","06","General Arenales"
"06294060","06","La Angelita"
"06294070","06","La Trinidad"
"06301010","06","General Belgrano"
"06301020","06","Gorchs"
"06308010","06","General Guido"
"06308020","06","Labardén"
"06315010","06","General Juan Madariaga"
"06049060","06","Parish"
"06070050","06","Quebradas"
"06119100","06","Barrio Las Plantaciones"
"06134100","06","Chacras de la Tinidad"
"06182070","06","Calderón"
"06189100","06","Los Eucaliptus"
"06218070","06","Adela"
"06218080","06","Don Cipriano"
"06224090","06","Palemón Huergo"
"06231060","06","La Manuela"
"06266120","06","El Chajá"
"06266130","06","El Malacate"
"06266140","06","La Macarena"
"06266150","06","Las Vizcachas"
"06301030","06","Chas"
"06315020","06","Divisadero"
"06466010","06","Lezama"
"06420010","06","Las Toninas"
"06420020","06","Mar de Ajó - San Bernardo"
"06420030","06","San Clemente del Tuyú"
"06420040","06","Santa Teresita - Mar del Tuyú"
"06427010","06","La Matanza"
"06434010","06","Lanus"
"06441030","06","La Plata"
"06448010","06","Laprida"
"06448020","06","Pueblo Nuevo"
"06448030","06","Pueblo San Jorge"
"06455010","06","Coronel Boerr"
"06455020","06","El Trigo"
"06455030","06","Las Flores"
"06455040","06","Pardo"
"06462010","06","Alberdi Viejo"
"06462020","06","El Dorado"
"06462030","06","Fortíi­n Acha"
"06462040","06","Juan Bautista Alberdi"
"06462050","06","Leandro N. Alem"
"06462060","06","Vedia"
"06469010","06","Arenaza"
"06469020","06","Bayauca"
"06469100","06","Bermúdez"
"06469030","06","Carlos Salas"
"06469040","06","Coronel Martí­nez de Hoz"
"06469050","06","El Triunfo"
"06469060","06","Las Toscas"
"06469070","06","Lincoln"
"06469080","06","Pasteur"
"06469090","06","Roberts"
"06469110","06","Triunvirato"
"06476010","06","Arenas Verdes"
"06476020","06","Licenciado Matienzo"
"06476030","06","Loberí­a"
"06476040","06","Pieres"
"06476050","06","San Manuel"
"06476060","06","Tamangueyú"
"06483010","06","Antonio Carboni"
"06483020","06","Elvira"
"06483030","06","Laguna de Lobos"
"06483040","06","Lobos"
"06483050","06","Salvador Marí­a"
"06490010","06","Lomas de Zamora"
"06497010","06","Carlos Keen"
"06497060","06","Club de Campo Los Puentes"
"06497020","06","Luján"
"06497030","06","Olivera"
"06497050","06","Torres"
"06505010","06","Atalaya"
"06505020","06","Bartolomé Bavio"
"06505030","06","Los Naranjos"
"06505040","06","Magdalena"
"06505080","06","Roberto J. Payró"
"06505050","06","Vieytes"
"06511010","06","Las Armas"
"06511020","06","Maipú"
"06511030","06","Santo Domingo"
"06515010","06","Malvinas Argentinas"
"06518010","06","Coronel Vidal"
"06518020","06","General Pirán"
"06518030","06","La Armoní­a"
"06518040","06","Mar Chiquita"
"06518050","06","Mar de Cobo"
"06518060","06","Santa Clara del Mar"
"06518070","06","Vivoratá"
"06525020","06","Marcos Paz"
"06532010","06","Goldney"
"06532020","06","Gowland"
"06532040","06","Mercedes"
"06532030","06","Jorge Born"
"06539010","06","Merlo"
"06547010","06","Abbott"
"06547020","06","San Miguel del Monte"
"06547030","06","Zenón Videla Dorna"
"06553010","06","Balneario Sauce Grande"
"06553020","06","Monte Hermoso"
"06560010","06","Moreno"
"06568010","06","Morón"
"06574010","06","José Juan Almeyra"
"06574020","06","Las Marianas"
"06574030","06","Navarro"
"06574040","06","Villa Moll"
"06581010","06","Claraz"
"06581030","06","Energí­a"
"06581040","06","Juan N. Fernández"
"06581050","06","Necochea - Quequen"
"06581060","06","Nicanor Olivera"
"06581070","06","Ramón Santamarina"
"06588010","06","Facundo Quiroga"
"06588020","06","Carlos María Naón"
"06588030","06","12 de Octubre"
"06588040","06","Dudignac"
"06588050","06","La Niña"
"06588060","06","French"
"06588070","06","Dennehy"
"06588080","06","Morea"
"06588090","06","Norumbega"
"06588100","06","9 de Julio"
"06588110","06","Patricios"
"06588120","06","El Provincial"
"06595020","06","Blancagrande"
"06595040","06","Colonia Nievas"
"06595050","06","Colonia San Miguel"
"06595060","06","Espigas"
"06595070","06","Hinojo"
"06595080","06","Olavarrí­a"
"06595090","06","Recalde"
"06595100","06","Santa Luisa"
"06595110","06","Sierra Chica"
"06595120","06","Sierras Bayas"
"06595130","06","Villa Alfredo Fortabat"
"06595150","06","Villa La Serraní­a"
"06602010","06","Bahí­a San Blas"
"06602020","06","Cardenal Cagliero"
"06602030","06","Carmen de Patagones"
"06602040","06","José B. Casas"
"06602050","06","Juan A. Pradere"
"06602060","06","Stroeder"
"06602070","06","Villalonga"
"06609010","06","Capitán Castro"
"06609100","06","Chiclana"
"06609080","06","Francisco Madero"
"06609020","06","Inocencio Sosa"
"06609030","06","Juan José Paso"
"06609040","06","Magdala"
"06609050","06","Mones Cazón"
"06609060","06","Nueva Plata"
"06609070","06","Pehuajo"
"06609090","06","Guanaco"
"06616010","06","Bocayuva"
"06616020","06","De Bary"
"06616030","06","Pellegrini"
"06623010","06","Acevedo"
"06623140","06","Fontezuela"
"06623030","06","Guerrico"
"06623040","06","Juan A. de la Peña"
"06623050","06","Urquiza"
"06623060","06","La Violeta"
"06623070","06","Manuel Ocampo"
"06623080","06","Mariano Bení­tez"
"06623090","06","Mariano H. Alfonzo"
"06623100","06","Pergamino"
"06623110","06","Pinzón"
"06623120","06","Rancagua"
"06623130","06","El socorro"
"06623020","06","Villa San José"
"06630020","06","Casalins"
"06630010","06","Pila"
"06638040","06","Pilar"
"06644010","06","Pinamar"
"06648010","06","Presidente Perón"
"06651010","06","Azopardo"
"06651020","06","Bordenave"
"06651030","06","Darregueira"
"06651100","06","17 de Agosto"
"06651040","06","Estela"
"06651050","06","Felipe Solá"
"06651060","06","López Lecube"
"06651070","06","Puán"
"06651080","06","San Germán"
"06651090","06","Erize"
"06651110","06","Villa Iris"
"06655010","06","Álvarez Jonte"
"06655020","06","Pipinas"
"06655030","06","Punta Indio"
"06655040","06","Verónica"
"06658010","06","Quilmes"
"06665010","06","El Paraí­so"
"06665020","06","Las Bahamas"
"06665030","06","Pérez Milán"
"06665040","06","Ramallo"
"06665050","06","Villa General Savio"
"06665060","06","Villa Ramallo"
"06672010","06","Rauch"
"06679040","06","América"
"06679010","06","Fortí­n Olavarría"
"06679020","06","González Moreno"
"06679030","06","Mira Pampa"
"06679050","06","Roosevelt"
"06679060","06","San Mauricio"
"06679070","06","Sansinena"
"06679080","06","Sundblad"
"06686010","06","La Beba"
"06686020","06","Las Carabelas"
"06686030","06","Los Indios"
"06686040","06","Rafael Obligado"
"06686050","06","Roberto Cano"
"06686060","06","Rojas"
"06686070","06","Sol de Mayo"
"06686080","06","Villa Manuel Pomar"
"06693010","06","Carlos Beguerie"
"06693020","06","Roque Pérez"
"06700010","06","Arroyo Corto"
"06700080","06","Colonia San Martíi­n"
"06700020","06","Dufaur"
"06700030","06","Espartillar"
"06700040","06","Goyena"
"06700070","06","Las Encadenadas"
"06700050","06","Pigüé"
"06700060","06","Saavedra"
"06707010","06","Álvarez de Toledo"
"06707020","06","Cazon"
"06707030","06","Del Carril"
"06707040","06","Polvaredas"
"06707050","06","Saladillo"
"06714010","06","Arroyo Dulce"
"06714020","06","Berdier"
"06714030","06","Gahan"
"06714040","06","Inés Indart"
"06714050","06","La Invencible"
"06714060","06","Salto"
"06721010","06","Quenumá"
"06721020","06","Salliqueló"
"06728010","06","Azcuénaga"
"06728020","06","Cucullú"
"06728030","06","Franklin"
"06728040","06","San Andrés de Giles"
"06728050","06","Solís"
"06728060","06","Villa Espil"
"06728070","06","Villa Ruiz"
"06735010","06","Duggan"
"06735020","06","San Antonio de Areco"
"06735030","06","Villa Lía"
"06742010","06","Balneario San Cayetano"
"06742020","06","Ochandio"
"06742030","06","San Cayetano"
"06749010","06","San Fernando"
"06756010","06","San Isidro"
"06760010","06","San Miguel"
"06763020","06","Conesa"
"06763040","06","Erézcano"
"06763010","06","General Rojo"
"06763030","06","La Emilia"
"06763050","06","San Nicolás de los Arroyos"
"06763060","06","Villa Esperanza"
"06770010","06","Gobernador Castro"
"06770020","06","Ingeniero Moneta"
"06770030","06","Obligado"
"06770040","06","Pueblo Doyle"
"06770050","06","Rí­o Tala"
"06770060","06","San Pedro"
"06770070","06","Santa Lucía"
"06778020","06","San Vicente"
"06784010","06","General Rivas"
"06784020","06","Suipacha"
"06791010","06","De la Canal"
"06791030","06","Gardey"
"06791040","06","Marí­a Ignacia"
"06791050","06","Tandil"
"06798010","06","Crotto"
"06798020","06","Tapalqué"
"06798030","06","Velloso"
"06805010","06","Tigre"
"06812010","06","General Conesa"
"06819010","06","Chasicó"
"06819050","06","Saldungaray"
"06819060","06","Sierra de la Ventana"
"06819070","06","Tornquist"
"06819080","06","Tres Picos"
"06819040","06","Villa Serrana La Gruta"
"06819090","06","Villa Ventana"
"06826010","06","Berutti"
"06826020","06","Girodias"
"06826030","06","La Carreta"
"06826040","06","30 de Agosto"
"06826050","06","Trenque Lauquen"
"06826060","06","Trongé"
"06833010","06","Balneario Orense"
"06833020","06","Claromecó"
"06833030","06","Copetonas"
"06833040","06","Lin Calel"
"06833050","06","Micaela Cascallares"
"06833060","06","Orense"
"06833070","06","Reta"
"06833080","06","San Francisco de Bellocq"
"06833090","06","San Mayol"
"06833100","06","Tres Arroyos"
"06833110","06","Villa Rodrí­guez"
"06840010","06","Tres de Febrero"
"06847010","06","Ingeniero Thompson"
"06847020","06","Tres Lomas"
"06854010","06","Agustí­n Mosconi"
"06854020","06","Del Valle"
"06854030","06","Ernestina"
"06854040","06","Gobernador Ugarte"
"06854050","06","Lucas Monteverde"
"06854060","06","Norberto de la Riestra"
"06854070","06","Pedernales"
"06854080","06","San Enrique"
"06854090","06","Valdés"
"06854100","06","25 de Mayo"
"06861010","06","Vicente López"
"06868010","06","Mar Azul"
"06868020","06","Villa Gesell"
"06875010","06","Argerich"
"06875100","06","Colonia San Adolfo"
"06875030","06","Hilario Ascasubi"
"06875040","06","Juan Cousté"
"06875050","06","Mayor Buratovich"
"06875060","06","Médanos"
"06875070","06","Pedro Luro"
"06875080","06","Teniente Origone"
"06882030","06","Lima"
"06882040","06","Zárate"
"06420080","06","Kilómetro 314"
"06420060","06","Punta Médanos"
"06420070","06","Villa Robles"
"06420050","06","Costa Esmeralda"
"06441060","06","Martín Garcia"
"06455050","06","Rosas"
"06466020","06","El Destino"
"06466030","06","Monasterio"
"06483060","06","Zapiola"
"06483070","06","La Federala"
"06497090","06","Estancia Las Lilas"
"06497070","06","La Catalina"
"06497080","06","Loma Escondida"
"06505060","06","Camping Magdalena"
"06505070","06","Julio Arditi"
"06547040","06","Francisco A. Berra"
"06581080","06","Balneario Los Ángeles"
"06602080","06","Villa 7 de Marzo"
"06644020","06","Montecarlo"
"06655050","06","Base Aeronaval Punta Indio"
"06655060","06","La Viruta"
"06672020","06","Martí­n Colman"
"06672030","06","Miranda"
"06700090","06","Club de Pesca Saavedra"
"06728080","06","Chacras de Villa Espil"
"06735040","06","Vagues"
"06742040","06","Cristiano Muerto"
"06791060","06","Azucena"
"06791090","06","Barrio Cerrado La Mata"
"06791070","06","Fulton"
"06791080","06","Iraola"
"06812020","06","Villa Roch"
"06819110","06","Club de Pesca Pigüé"
"06819100","06","Pelicurá"
"06826070","06","Garré Norte"
"06868030","06","El Salvaje"
"06875110","06","Chapalco"
"06875090","06","Lago Parque La Salada"
"06882050","06","Acceso a Lima"
"06882060","06","Barrio El Mangrullo"
"06882070","06","Chacras de Olivia"
"06882080","06","Chacras del Paraná"
"06882090","06","Puente Urquiza"
"06882100","06","Puerto Panal"
"06882110","06","Ruta 9 Km 107"
"06322010","06","General La Madrid"
"06322020","06","La Colina"
"06322030","06","Las Martinetas"
"06322040","06","Líbano"
"06322050","06","Pontaut"
"06329050","06","General Hornos"
"06329010","06","General Las Heras"
"06329020","06","La Choza"
"06329030","06","Plomer"
"06329040","06","Villars"
"06336010","06","General Lavalle"
"06336020","06","Pavón"
"06343040","06","Barrio Rí­o Salado"
"06343010","06","Loma Verde"
"06343020","06","Ranchos"
"06343030","06","Villanueva (Ap. Río Salado)"
"06351010","06","Iriarte"
"06351020","06","General Pinto"
"06351030","06","Germania"
"06351040","06","Günther"
"06351050","06","Coronel Granada"
"06351060","06","Villa Roth (Est. Ingeniero Balbín)"
"06357030","06","Barrio El Boquerón"
"06357060","06","Barrio Santa Paula"
"06357070","06","Batán"
"06357080","06","Chapadmalal"
"06357090","06","El Marquesado"
"06357100","06","Estacion Chapadmalal"
"06357110","06","Mar del Plata"
"06357120","06","Sierra de los Padres"
"06364030","06","General Rodri­guez"
"06371010","06","General San Martín"
"06385010","06","Baigorrita"
"06385020","06","La Delfina"
"06385030","06","Los Toldos"
"06385040","06","San Emilio"
"06385050","06","Zavalía"
"06392010","06","Banderaó"
"06392030","06","Cañada Seca"
"06392050","06","Coronel Charlone"
"06392040","06","Emilio V. Bunge"
"06392060","06","General Villegas"
"06392070","06","Massey"
"06392080","06","Pichincha"
"06392090","06","Piedritas"
"06392020","06","Santa Eleodora"
"06392100","06","Santa Regina"
"06392110","06","Villa Saboya"
"06392120","06","Villa Sauze"
"06399010","06","Arroyo Venado"
"06399020","06","Casbas"
"06399030","06","Garré"
"06399040","06","Guaminí"
"06399050","06","Laguna Alsina"
"06406010","06","Henderson"
"06406020","06","Herrera Vegas"
"06408010","06","Hurlingham"
"06410010","06","Ituzaingo"
"06412010","06","Jose C. Paz"
"06413030","06","Agustí­n Roca"
"06413010","06","Agustina"
"06413020","06","Balneario Laguna de Gomez"
"06413040","06","Fortí­n Tiburcio"
"06413050","06","Juní­n"
"06413090","06","Paraje La Agraria"
"06413060","06","Laplacette"
"06413080","06","Morse"
"06413100","06","Saforcada"
"06399060","06","Balneario Cochicó"
"14098010","14","Achiras"
"14098020","14","Adelia María"
"14168005","14","Agua de las Piedras"
"14021010","14","Agua de Oro"
"14098030","14","Alcira"
"14182010","14","Aldea Santa María"
"14056010","14","Alejandro Roca"
"14063010","14","Alejo Ledesma"
"14140010","14","Alicia"
"14161010","14","Almafuerte"
"14098040","14","Alpa Corral"
"14147010","14","Alta Gracia"
"14126005","14","Altautina"
"14182020","14","Alto Alegre"
"14028010","14","Alto de los Quebrachos"
"14140020","14","Altos de Chipión"
"14007010","14","Amboy"
"14126010","14","Ambul"
"14182030","14","Ana Zumarán"
"14147020","14","Anisacate"
"14063020","14","Arias"
"14140030","14","Arroyito"
"14042010","14","Arroyo Algodon"
"14042020","14","Arroyo Cabral"
"14126020","14","Arroyo de Los Patos"
"14007020","14","Arroyo San Antonio"
"14021020","14","Ascochinga"
"14056020","14","Assunta"
"14105010","14","Atahona"
"14042030","14","Ausonia"
"14049010","14","Avellaneda"
"14126025","14","Bajo de Corrales"
"14182040","14","Ballesteros"
"14182050","14","Ballesteros Sud"
"14140040","14","Balnearia"
"14028020","14","Bañado de Soto"
"14147030","14","Barrio Gilbert (1º de Mayo)"
"14182060","14","Bell Ville"
"14056030","14","Bengolea"
"14182070","14","Benjamí­n Gould"
"14098050","14","Berrotarán"
"14091020","14","Bialet Massé"
"14133005","14","Boca del Río"
"14147050","14","Bouwer"
"14140050","14","Brinkmann"
"14035030","14","Buchardo"
"14098060","14","Bulnes"
"14091030","14","Cabalango"
"14119010","14","Calchín"
"14119020","14","Calchín Oeste"
"14063030","14","Camilo Aldao"
"14154010","14","Caminiaga"
"14007030","14","Cañada Del Sauce"
"14168020","14","Cañada de Luque"
"14105020","14","Cañada De Machado"
"14049020","14","Cañada de Rio Pinto"
"14133010","14","Conlara"
"14077005","14","Cañada de Salas"
"14182080","14","Canals"
"14168010","14","Candelaria Sur"
"14119030","14","Capilla del Carmen"
"14091040","14","Capilla del Monte"
"14105030","14","Capilla de los Remedios"
"14133007","14","Capilla de Romero"
"14168030","14","Capilla de Sitón"
"14063040","14","Capitán General Bernardo O Higgins"
"14056040","14","Carnerillo"
"14119040","14","Carrilobo"
"14091050","14","Casa Grande"
"14147060","14","Caseros Centro"
"14147063","14","Caseros Este"
"14063050","14","Cavanagh"
"14112010","14","Cerro Colorado"
"14049025","14","Cerro Negro"
"14098070","14","Chaján"
"14105040","14","Chalacea"
"14112020","14","Chañar Viejo"
"14077010","14","Chancani"
"14028035","14","Characato"
"14091060","14","Charbonier"
"14056050","14","Charras"
"14042040","14","Chazón"
"14182090","14","Chilibroste"
"14098080","14","Chucul"
"14049030","14","Chuña"
"14154030","14","Chuña Huasi"
"14175020","14","Churqui Cañada"
"14126026","14","Cienaga de Allende"
"14070010","14","Ciénaga Del Coro"
"14182100","14","Cintra"
"14119050","14","Colazo"
"14140070","14","Colonia 10 de Julio"
"14161020","14","Colonia Almada"
"14140060","14","Colonia Anita"
"14063060","14","Colonia Barge"
"14182110","14","Colonia Bismarck"
"14182120","14","Colonia Bremen"
"14021050","14","Colonia Caroya"
"14168035","14","Colonia Hogar"
"14063070","14","Colonia Italiana"
"14140215","14","Colonia Iturraspe"
"14105050","14","Colonia Las Cuatro Esquinas"
"14140080","14","Colonia Las Pichanas"
"14140090","14","Colonia Marina"
"14140100","14","Colonia Prosperidad"
"14140110","14","Colonia San Bartolomé"
"14140120","14","Colonia San Pedro"
"14140130","14","Colonia Santa Marí­a"
"14042045","14","Colonia Santa Rita"
"14021060","14","Colonia Tirolesa"
"14140140","14","Colonia Valtelina"
"14063080","14","Colonia Veinticinco"
"14021070","14","Colonia Vicente Agüero"
